id,future_price
2866b271-3bb6-59da-b382-01d243f56361,0.19
2870281a-4fb7-5957-a197-6a8638f2be35,0.2
28770407-38af-5a12-bb7c-b62122616bad,0.14
2892f107-9fb7-5873-9ab3-73ded22d5fd5,0.13
28932b3e-4ca0-591d-8ad0-50606395fdc4,1.08
289cc489-aba9-5744-a713-da65d1e47c3f,0.18
28b0861c-ba6a-551c-aff5-21f2bde7b3c5,0.39
28b097c8-12c9-5f04-abe6-cb49546569a1,0.15
28baf16f-0445-5947-a4bc-1bf954968d0e,0.14
28bfa673-c982-5e6a-a9f4-89ae581536d2,0.15
28c8d9d9-0a27-58f5-b8c9-b5538116a448,0.14
28ce4cab-8072-516c-89bc-2a283c1e531e,0.3
28d4586f-94d2-56d5-b792-074f81f77319,0.12
28dc588c-8ee7-577b-b07c-41cafee8e683,3.2
28dee775-b591-5caa-8d7d-68d293e9bb87,0.15
29025235-14e0-5782-a45b-04366e053b81,1.46
2907b467-0d42-51f4-9026-ed6066c7db50,0.12
2911b9cf-8b46-5414-b846-1646be4c9f35,0.18
291aab6b-dc0d-5f18-ac20-302b583b63fe,0.18
291da81e-7c79-535f-be9f-40bf9fcc4168,0.19
2921836c-04c1-57a0-a48a-62f5b6e9db50,0.15
2924d0c3-5482-51d7-8d7d-2b24f60a5a20,0.15
292c7934-a135-5751-9302-11c32d1ff180,0.13
292ef808-aab7-503e-8c03-10f9d07197fa,0.16
2931c065-5e59-5190-b567-efb57b33f82d,0.14
2932c86d-3620-51dc-b87b-c328b833aae7,0.36
2933cbe5-d7d5-5fff-a942-c9810e164588,3.66
2936eb1c-e117-5c5a-ae7c-c9d08053acff,0.25
295aa9ff-3367-53d1-bec3-2890950cddec,0.29
295c89f1-f871-53c1-8286-df574ae1f620,0.67
296cd0f0-2606-5276-9710-60600dcd2049,0.15
297669be-3ac8-52e4-b15e-3b84b9272aea,0.12
29787f1c-22d8-55bc-bf59-2818dd13deb4,2.22
297a302b-befc-5f16-91b9-3a59c2eef4e3,0.13
297dc04b-f756-523b-84bb-7666cfbedbed,0.15
2981aac3-712c-5741-9405-6a07d66f9bf6,1.11
29bef13e-d245-52fc-9d7f-e5ee2aeb5471,0.13
29bfcba6-4f85-521d-92c4-7a245f971ad2,1.15
29c10c1a-a33a-59dc-ac05-e0ceb28267f1,2.33
29c63c6d-557f-5a15-9439-490347bf047a,0.13
29d25a08-7562-5593-89bd-9bc0222b0075,3
29d879c8-d1ca-558c-add9-c54a04e050ea,0.39
29d90fbe-cbe6-5906-b44a-5d82eb025762,0.12
29ee4cc6-68eb-5ddb-b90b-a1ce0441aaf3,1.16
2a028006-2961-5465-9302-9ce7bca8fc90,0.19
2a083fb9-2bb1-5136-972e-7578e5b84671,1.79
2a0ff5a0-e0da-5386-bc9e-c422c649e146,0.35
2a232065-4219-59c6-89f4-46e5fd809964,0.29
2a26b701-85e4-5911-93c4-194bc902a131,2.58
2a2eddcd-dcc9-55e5-b9ea-8d7c5eb98507,1.71
2a325ed4-281d-5bb6-a49d-326ad6890dcb,0.2
2a3a2582-7d67-58b8-b191-c819008a67a6,0.9
2a3cfc52-ea86-5ca8-a5fa-93d435e1daf3,0.18
2a4ec891-8f6f-5b8c-bf6e-944121a1277a,0.71
2a64a1fd-8471-59f6-aa43-272280636d69,0.44
2a68f077-c429-54ec-9220-c3058e96c96e,0.29
2a6c1165-91ad-554b-8572-2162aa8eaeb1,6.62
2a71b1e9-50a9-5fa7-8485-d77abacbdc17,0.84
2aaac71c-9cd3-566b-92a8-9f1682855a10,0.14
2ab1d8c8-921d-500e-a70a-954b3e9b0ad3,0.24
2ab1e0e4-0812-5a43-878b-156d532b9f3e,3
2ab8e487-fd3a-540b-892a-4c68ebc6955e,0.4
2ab92c08-6c78-5026-b845-5d2673ff70ef,0.1
2abbd540-d90a-5931-a84d-93d3be502dd5,0.19
2ac0b3b3-140f-5f46-88ad-78499809b90e,0.13
2adc9971-bf38-58f2-974d-236f711579a8,4.52
2ae54370-11a5-51a8-9aa4-15378ca7f1c8,10.89
2aee9bc8-8a82-5230-8415-a0a0aa10db03,0.24
2afe8560-58a4-5318-8bd7-e037bf40834c,0.25
2aff1748-b178-5558-a04f-94bf0f916dd6,4.5
2b160b1b-476d-56ed-a51f-753ba587091c,0.92
2b1fd40b-08b9-5231-b56c-f61aeef50a2e,0.5
2b292f3c-a371-59bd-b4ae-1e21ed129527,0.15
2b2c91d3-ddef-57f9-bff7-3b3235c70277,0.2
2b3e4b35-4d9a-5ef1-bf98-8a36665726cb,0.13
2b41f5ad-737b-5f48-b674-34ef25e03523,0.45
2b4d8e4e-420e-5c6a-9b84-981bd035c1e0,0.15
2b53b8b4-63f0-5834-b020-4838f72c693e,0.18
2b54ae9b-e33b-56cb-9156-1b667977b680,0.21
2b615532-afab-5ae8-90eb-94ce6d3747a6,0.2
2b6a189b-965d-577e-a7a9-77a47344daae,0.25
2b789b45-b592-5dc7-abdf-870adef34040,0.12
2b8470c7-5c58-592e-ae57-c87db638b9bf,0.51
2b8630cd-5a7f-5905-9ff9-f92a53c6c283,0.14
2bc69403-0543-546e-a5ea-5883ebfdaf3d,0.32
2bd3efe5-1e69-5517-a376-f54656e9d113,0.14
2bd6056c-c249-5b97-af3d-3bc60246ee34,0.49
2bd955ae-e91f-586c-a2a0-1cd4bd1e2367,10.99
2bdbbecc-d561-535d-82f4-c13dc8d885fd,0.15
2bed9963-579f-50aa-8fd0-dcdc7c5a97a7,0.74
2c02d22b-1cfc-5f23-848f-f90144bc0fb6,0.14
2c09804a-84b5-55ec-8942-72501bdf1d9f,0.14
2c31871c-018c-5f61-b1e4-1f9d958eb256,0.2
2c356be8-9f43-54b0-940d-67beb127a1fa,0.35
2c4b9926-aaff-51da-9d87-5f2d144bca8d,0.12
2c4c4fd8-cf80-502a-a564-9d104b12bc02,0.13
2c5f66b6-1eef-5d99-9045-7a61d502cdca,0.13
2c6627e0-dd3d-52a1-9430-eddab83eb754,0.1
2c6b1134-b0ea-568e-ac6a-ed57bd5d7c94,1.63
2c8f7b02-dbb4-5341-9d74-99eeb26fcad2,0.14
2c90f55e-13e7-507c-b75f-ae1af4eb19a1,0.5
2c9c05f9-b4a7-56fe-a64c-65536d4c42f7,0.25
2cb9b24b-0971-571a-a618-cc7b8d1b4349,1.79
2cbe2154-1463-5af3-baa8-a1d97c3d0109,1
2cd60961-fbc7-5e25-bf3d-bd9135d10479,0.1
2cd9d235-f724-52d8-81a0-579802a001cc,0.16
2cda4701-c98a-54a1-a385-f6058360cb68,0.69
2cdf2efc-ed1f-5fab-8c89-6d1f5484d9d0,0.16
2ce2c662-3af3-52ea-ab3d-05a581540040,0.15
2ce5f550-d4d9-5fb2-a67a-4de520946289,0.39
2cedb407-4f27-5bbc-8b98-5ea6ec14c6bd,4.35
2d17082e-98c9-5b07-be23-e766dfcbd0f8,0.25
2d18d6ad-e0c2-5cff-9149-6258a2637e84,0.57
2d1aa777-f8c8-58e5-ba1e-1c8be03763b4,13.56
2d232ce2-d80f-505a-a21c-831082f04000,0.42
2d27570e-2ac6-58ac-ac4e-44d4c0cfc1c4,0.2
2d296473-c37d-5aee-ba0a-a75cbc4898b5,0.15
2d3ae4dd-4ebb-5ce7-8bfd-f31ce771785d,1.3
2d487aca-d43f-565b-be31-14e2da222eb5,1.37
2d4c7a67-8e42-5084-9480-899833eed6e9,0.11
2d4e0cc6-9db9-512a-9cb3-ef0498256926,1.26
2d4f41d9-c52d-5b1a-9bcf-8ff7da74aa89,0.19
2d5732f8-7ba2-517d-96eb-e48398d6b446,0.42
2d64448c-4688-56de-aaa7-de90b026d30d,0.18
2d65292e-8fab-595e-aa8d-f2d29cc57261,0.31
2d67e534-3e06-580d-ad7c-5e2c70db97f8,0.18
2d6a3249-a1bb-5890-ad9f-154459253b35,0.42
2d79fb38-07ed-5855-ab1c-085c42ac31c4,0.15
2d89fad3-5040-5921-a548-7996c13c086a,0.12
2d8e1d43-2c1e-5e6c-baae-743cab37b689,2.2
2d8ee131-14cf-533b-a20b-8c48093b2941,0.12
2d8ef816-bc70-50c2-bd95-86042f09efeb,0.15
2d8f42b3-0e4a-5894-88d7-f5ce330d4116,0.17
2d907607-38b5-57d6-88f5-48e82afd717f,0.15
2d9356c7-d3f3-5b77-aaae-cd9bb4c769f6,0.25
2d99e25d-fbed-5374-a3b3-e5624c9949ab,0.14
2db35777-9857-5892-a0cb-be66ad921088,0.13
2dbd7302-e05a-52d6-b0b5-ee18a150a0ee,0.27
2dd169df-6114-589e-8e8f-b3c527a9c033,0.19
2deb76bd-043e-555b-b8e9-3c6c98ec2deb,0.17
2def4029-bc53-50f9-9619-227736b4d182,0.25
2df31f71-15d1-57d9-a3df-7e8f7bbf5856,0.11
2df4c1a1-eb6d-5655-bf08-ab80c7898944,7.98
2dfe2299-74b8-595b-8407-3ce583e6a664,0.18
2e00dd6a-795a-5f54-bc2f-941092eb8809,0.25
2e13fd58-d850-56f0-ae39-9db79c25e82b,0.3
2e179b19-07a1-5bc0-a52e-c0c318866db7,6.88
2e25566c-d402-5bc6-9ee7-5f799aa9e041,0.19
2e2b2c07-df66-53bf-8b27-d6203b9aa56f,0.24
2e36df18-6a71-573c-9503-056322644d1a,1.33
2e38a075-18d5-5c28-9d2b-80de9621aa6f,0.3
2e3ae8de-c4db-5971-8f37-fd3946b4e125,0.16
2e4065d4-f647-599f-944b-02aef3a4e9a6,0.32
2e41969f-0be4-5be2-986a-4295ffa5de35,1.21
2e4951f4-9c3c-564c-8b7d-5a4dab48e871,0.21
2e4d4fbd-cb9b-551a-8270-2aa09d41458b,9.45
2e52335d-815a-5f41-a6a1-e2e7d16a25b2,1.08
2e591786-b0a1-554b-a391-71529d8f6731,0.18
2e5aff32-c96f-56c5-94eb-19fa19858c8a,0.39
2e5f5daf-8e62-5418-a22f-3aea4adad3bb,0.4
2e63b0e0-d0de-5ee4-916a-58a8c9d9fb1b,3.49
2e63b984-c754-5b9b-8029-1c272939fd92,3.89
2e68f436-fabf-5d36-96fd-bd038a1bbe82,0.14
2e6aa7c3-4e8e-5d47-a808-b7f0ef70c2f3,0.29
2e6fe4f2-3e5c-5f70-a629-3925caf1095e,0.16
2e80b02c-0e85-5877-9258-fe128d96eef2,0.37
2e84cea8-124b-5155-8c2b-812ee35df283,0.13
2e97c412-7e57-50f9-9f68-a8b07963cd1d,8.44
2ea255ef-ee3a-547d-827f-ceabf06cffe8,0.15
2edcd498-da85-5e1b-b3ef-334390a086cf,0.44
2eeac91c-fb97-54c9-bbda-1c1d876f7238,2.22
2f0d85d9-3bed-597e-95d1-7a6ae3258a90,0.2
2f168b49-dfd2-5cf1-952d-6452a2a8d255,0.2
2f33b5df-b43e-5055-9b16-3318de6c07de,3
2f43c64b-e753-581d-b803-4a51580fd6b4,0.15
2f49917f-18bd-5449-b0a6-9fbea9677cf3,4.51
2f625d56-63c0-5a0a-b514-4ba2d38b9976,4
2f630af4-75c3-588e-9a95-0382e6dda953,0.48
2f6a3c54-115b-55be-a44b-feace425c04d,0.15
2f795e3f-af6e-57a0-bc2f-e4c1c465451e,5.26
2f7c54e1-6417-547d-b302-80bdb6193b19,0.3
2f903576-b782-510a-a57a-e7fda08b6a2a,0.34
2f9d7619-5e31-563f-bdf5-a8b31a98e8c0,0.14
2fa81eee-6e1c-53c8-8be7-9f20fd881e05,0.69
2fabeae6-ae25-5bf3-9e30-7e244ed04bee,0.13
2fac29a7-49f6-5403-a86d-feeb1dd1dc37,10.25
2fbad396-4927-5343-bdc8-436ae31d6671,0.75
2fbd9543-d8df-5a1f-bf0c-a9c90b0b7ee4,0.49
2fc229ab-b3a2-56cf-b780-933566fb57e2,0.15
2fdfff30-c5a1-5a66-8945-611b5cad9b6e,0.97
2fe72e20-3db0-5652-a2cc-0d691e36c8b3,0.37
2fe7f7d8-71f6-5398-a981-6ef40f2b17a0,0.12
2fec6844-2888-5aeb-9ab6-f82813380427,0.43
2ff7c128-a083-57bd-b36d-06953534e808,0.19
2ffc5794-6e5a-530a-bc3e-cda04bb2b287,8.68
2ffcf946-47c4-5fc0-acf5-f80a9f762b9d,0.15
2ffd3368-5298-5fc7-9bf1-b08467f83f5c,1.79
3005f92c-b9d1-51c3-9574-0ecb26c540cd,0.13
300cf579-74d7-5c8b-a32f-2652b5847457,0.19
300dcd14-7204-5c35-8287-f4fde6e8273f,0.25
301d7e00-e785-5519-998a-bf7c8d953200,0.29
301ea8c7-1c8d-504a-9faa-ae8b86b02436,0.19
3023e4d2-394c-5a67-87e1-3602c41f65a9,1.8
302b1b22-6009-51d7-8c62-2c98deadb978,0.16
302c417d-a598-5f67-a7e6-aae205c7c325,0.29
302ca8d4-9c95-52f4-a3a7-e4e9edb8032e,2.16
302eb794-f331-54d0-9817-f0fc1bc8d9b3,0.48
3032a353-b747-5f2b-aacd-014703be9e19,0.17
303e7c23-b408-5265-82a6-61b7c5a668d7,0.17
30543aa0-3dfc-59f1-bcc9-71e099aa2728,0.2
30605710-f6cf-54e8-a56e-ab046d2e5a85,0.15
30622416-b35b-53c0-9d42-e76dd26a0771,0.39
30671bc2-cbea-5377-8dc9-51009c52e830,0.13
307765b1-a47b-5822-a020-7dcd867292f5,0.11
30845f34-05e5-5953-a6cc-bc92c3115849,0.14
309f1315-4474-56c4-94db-0076be7a8388,0.2
30b076f1-879e-5095-bd2f-7f3e03f23975,1.24
30b4c92c-4698-5a0e-b0c9-8fc451f9da13,5.27
30b86d85-96b2-5b94-8fdd-bc4d235a9e98,0.75
30b9cc5c-3bca-5022-a146-5892448e9f5c,0.22
30c6dc7a-4e0a-5049-8be4-fa95b72173cc,0.12
30c87f92-3947-5f1e-a411-1ee77b0c3db5,0.68
30d51a57-5cec-52e0-b34b-e0f4380f46dd,0.43
30d80c4b-1f96-5080-853f-be13ea204d0e,0.79
30da711d-e618-57b0-be9f-10f843c79ee5,0.13
30e67950-09d1-5233-84db-d611b0db59a5,0.14
30e8db37-c6c2-5fc9-ab4f-f023ece439e6,2.49
30ee8040-6534-5192-a66f-2c87541f2023,0.2
30f78ad6-1e68-5f7c-ac66-c251f30105bc,0.19
30fc3eac-e89c-5980-9b0a-66716c4b9ea8,0.13
311cb875-eef1-5e6a-b0f9-cff7c41b9141,0.18
311fc783-d2fa-5f41-88be-34fae35cc77b,0.73
312000dd-c99f-54e8-afbb-5937d4746400,0.48
3123ed02-c3e8-5a17-a9e0-76747d9318e1,1.04
312761a4-e4ba-50c4-9b78-425ec5cfe825,0.18
3129e5b0-2cf6-5250-b221-dbd079ab9e02,0.17
3135f89e-1c6b-5ac6-b95b-c5fae8e225ce,7.95
313627e4-195d-5780-9beb-8f41289ab946,0.49
31375e82-da68-51f3-9ff0-af25d68eb031,0.15
31493ce1-3baa-5578-a188-4e8a42e14f82,1.45
314eb747-bcb5-5a75-9aa8-a16ff4577a71,0.16
31558e23-eb7e-5d20-9161-80d66451f9e9,4.65
315c3d81-d379-5cb6-b5fb-b2ce1e98456d,5.78
315e7f21-b559-5b17-882e-7702c99a6a2b,0.19
31721c59-6a0a-5225-b464-5eafd3418501,0.2
317a7c08-bca5-5638-be85-79db96f88081,2.51
31856bff-1ba9-5789-9d04-49d5617305c5,0.25
3187728e-1936-5857-a6b7-86ae9e5dc324,0.15
31901da1-9085-5e7a-bc6b-a3f7ef015b5f,0.14
319a831b-3739-5aac-b9f8-bcccb8306239,0.12
319eccd9-c0d2-5177-b373-7c0e3c072f1e,0.28
31aaabfd-1f75-560f-bbd8-adb857509b09,17.71
31ab12c5-bca7-50c5-994c-e37cb3589639,0.14
31aef444-2d9d-5cb8-8312-f6ddb14c87fc,0.79
31afbe02-d7f2-5d42-be96-c2d4da82673e,0.24
31b8a513-be23-54b6-bc4a-48d97bda1567,0.9
31b8f1c6-da7b-59e9-a109-d5e8564d60c9,12.83
31c49e5f-e896-5f2f-8047-98ccdf62917c,0.37
31c79472-07ec-5775-938c-7c3f4f8ced78,2.99
31d78b8a-bb85-5670-ad7f-b51d02e3c5ac,2.2
31d84d86-9106-5043-b8c6-4258ed9eebcc,10.25
31d8b53d-ac03-58f5-a415-1b35600abfb1,0.28
31e8f365-8b79-5a2a-b49f-fc6c7db3eed9,0.18
31fbba91-7ba8-503d-b11c-5d1d7faceb7e,0.14
32059f98-b707-5a22-9abb-be72a48e204a,0.14
3217e933-d7e1-52c9-858c-dc01c1f8031e,0.37
3226fc0d-39fd-579f-a342-7f40ffc66f69,0.37
322f7afc-526d-5d7f-b788-6b0be7ad0a08,3.02
3248bf5a-556b-5cbd-a6d3-2be59f158254,0.23
325958e4-09d7-58b8-819b-a8df862317b2,0.13
325b0e46-b157-5477-91be-362261bc3cbc,0.15
325bad2a-0e51-5203-a525-9917c75613e1,0.12
327fbb96-21cc-5b82-abfd-876e5e618a6d,0.12
328bc8e5-7fcf-5a07-8395-f1f4df5de092,0.29
3296162e-54c8-5b33-9bb3-8ceb212f14e5,3.76
32a94599-4277-51a1-afdc-6a6226cabe50,0.14
32b74f5e-bad4-5b6e-b5b0-87c8b0717f99,0.15
32ba469d-4be5-5b2e-b5be-f8b9e8a3e03c,0.39
32cee103-b642-57b6-8ee4-33444883aff7,2.49
32d393c1-615c-58e8-8f95-a5a86ddd8c8b,0.14
32d39876-d82b-54c7-b208-cc48b0054294,19.38
32d6b7eb-4dec-5ff6-8190-f8b042a63591,12.81
32e51cb9-2770-5783-b9e6-54883f29c752,0.14
32f18f9f-29f1-5afc-b3bb-0dc4cc02c328,0.38
32f4a468-d004-51cd-ae15-cd7d9f9319c1,0.13
330e115b-9735-5f50-9489-cf78a4716827,0.17
331265ec-ddd3-57e3-97fe-39c7eb0124d2,0.14
3319fc5a-5dac-5908-9d22-8e007e46c2f2,0.12
331b546e-5211-5baa-8c6a-8ea1f1aeef10,0.12
331ff3d1-d46b-535d-a87c-d0e14b506709,0.37
333959b5-5bf3-5173-bd66-6d8af0aafb12,2.71
3342d4f0-7099-57ab-8249-3b9375edc3b1,0.2
33459813-c3ff-5a10-ac99-0511d9a446fa,2.55
3347db99-a413-5084-8414-55c990b1fdbc,0.21
33539119-2cd4-5c13-947f-d2575e5a010f,0.2
33553c9d-5484-5c1a-8881-6079ae151a6a,0.13
3360bc09-a3ce-579d-b9f5-f8516b38d1dc,0.15
336fd096-4934-5f05-b0c1-0f26ccc5834b,0.19
3375ce11-4c96-516e-b073-d0c92221aa58,9.95
3375d2b6-1b27-5c3d-8e21-d6d3054e11a9,0.2
337f3777-9db9-5ac1-8344-2dddf9c2dc5b,0.15
33866241-7d80-5740-8af9-80738e1c4217,0.14
338d3abd-e49f-5737-84bd-33dbaa302257,0.5
33938b8c-ce31-5f39-937b-7515038e8646,0.13
339c4643-e761-5fd1-87cc-27dd762ed6e4,0.2
33aa41ef-42cc-5999-acf1-db5839e0d99c,1.69
33b19dff-207e-564d-b6c1-736772464feb,0.15
33b446de-0713-5c6c-b8b4-8247f04e16d2,1.11
33b8c99f-9e02-5b90-84a4-c9a04c17819f,0.25
33baa088-c0a1-51d5-a8ae-07fe57ecfa01,0.15
33baca2f-f9a2-53c6-befe-0ef5340e2deb,1.23
33bb620f-ced6-5754-9434-2c24066a1956,0.13
33c5a002-e885-50ae-a9d2-d7e3f14e6b8f,0.15
33d23577-bb0c-533e-8403-a4917a1e26a1,0.14
33d6f40e-5b91-52af-a5c8-0bac7aec0c47,0.21
33dca2c9-963b-5ace-82e4-e512d66fc696,2.06
33ffaea7-3901-536c-b0b0-7d705ff7a45b,0.5
3407cf4f-79a2-50de-8617-6cec69d50b22,0.75
341068eb-8e43-5cc0-9b02-c09f2131bea6,0.13
3415030d-3a5c-5129-b607-287b2c82741b,0.15
34157b39-79cb-595f-9fb9-51c4555ae069,0.2
341cb502-8132-549c-bd20-7f860988327e,0.14
341d2d73-17dd-5d51-98c3-2e2f6854a287,0.5
3429ce0a-4726-5a9a-a496-66f41c2d8a3b,0.13
34376e91-8ef1-56a2-b524-3b7a7ec04fd8,5.35
34382a9e-6ca7-505f-9aba-a6fd7d8b3631,0.4
343aa757-516d-589b-b0df-f188493c2d91,0.53
34417986-59fc-58cd-a3d0-fc694a4ca499,0.15
344b3de7-f937-5238-b0c2-689b11921d12,0.21
344d41f2-8df7-5cdb-9520-7af9f546e6b0,0.15
344ebd54-a007-5462-98a4-840f0b4aec61,0.13
345b8086-32fb-55d5-b891-189b831d0ddf,1.56
347fd316-0e38-5782-9022-808d4674e6e3,0.19
348555e0-0d6e-5990-9b97-d800ff449012,2.83
349f3d1d-7ac2-511a-9d90-452378a5a811,0.14
34a2031c-067a-5de5-9da4-b695885715be,0.3
34a61952-1664-599c-a245-2a85adc5fd7d,0.3
34b50961-dd25-54b3-b0e2-1c8071189342,0.22
34d54d10-bc04-58eb-a032-c516033510ab,0.2
34e54138-5cda-50a7-9f06-fda226a5a2f1,0.47
34e749ea-ced5-596a-b102-b74f689085f3,2.85
34f1edc9-a895-59ac-a8e2-7c1d9d8b17c3,0.23
34fcc6c4-6bd7-5bd4-91a1-a76b5165dab1,0.21
3507a3c6-9bb0-5424-964c-93c9124efada,0.16
35122c22-3ded-51cb-a186-ec22c4c44408,0.25
35185439-beb4-5094-9205-f0334615db4c,0.12
351cb37e-476d-55d1-9d60-b98c4ad0fbfe,0.12
35273cf6-6574-58e9-b993-e6183529ddd8,0.15
352f9533-f99e-546e-abde-ca5974a707e7,0.12
3533640b-39e0-54e7-ae60-b194fc9dddb0,0.48
35426f54-0afd-5db2-bc2c-73dba0c8ba00,0.15
355a2f48-dfeb-501d-b1c8-ed972339d73a,0.14
355be7c0-2ac6-5732-b0c0-b575298e1c92,0.15
3561fa55-4882-55b4-b880-62d6d5ddc4f9,0.15
35626e0e-3a6f-58c0-a196-0667a8c1afda,0.2
3574289f-f248-5c51-bbf1-ffe478b6eeb7,0.52
35851e26-b4be-5814-a5ab-5e632e387a31,0.22
3588fcde-b3ce-5252-aad6-d2d1bece7f1e,0.13
358b497f-8772-560f-902a-dd7777311203,0.13
3598660a-a30d-5381-8f34-dcfc4d558210,0.15
359adc16-8de1-59e6-a940-de3e47ff13ba,0.17
359d03b6-c2d8-5b71-a35d-33fa1813d954,0.19
35ac756b-7219-594e-ac3d-c8da5a370a75,0.13
35ada349-53a8-521a-b27d-6dfeb2dd1744,0.35
35affe8b-6653-51ca-a3b2-37313e5a1fb9,0.14
35b67b3a-c93c-53e4-b8ec-147ca2aac6b6,0.19
35b7eac8-1d4f-5d16-b67d-e39a43a644dc,1.51
35c14094-0576-5e47-ad5d-b06e8dd87aa3,0.73
35d6b632-f673-5741-805f-e6e7d2740218,0.18
35e428fe-4e09-54ca-a3ba-e28222afd118,0.49
35e73279-1b58-5af4-a1a0-863afd36dd6c,0.15
35f81a81-17cf-5124-9e73-f80a5fe8f092,0.8
3611b860-7254-5766-afff-00a73ed1dba0,0.49
3613d8f0-e944-5720-a82d-888b44b52f91,0.27
361b5456-4b44-5969-8d73-341d60789936,0.45
36270d64-3814-54e8-a978-41daec5d84ee,0.86
364b2c9d-1950-52f8-aa00-b71d2f4835b2,0.19
3657de8a-7747-507f-9552-733a08775bd6,4.5
36672f35-d7f2-56e8-90e0-c618af917ca9,0.7
366f089b-249f-50ae-bcf3-285db23c1964,0.13
3677af66-7820-5b00-a9c1-6318fe211912,0.15
3689b48b-586f-576d-b5fb-22bbaa51a4b7,7.75
368f7fdc-06f7-5f75-b5aa-09d9a5f4caee,5.4
36a5210e-1074-5b38-8997-ac8c2839362c,0.29
36aea99b-06cf-5be9-9811-ec3d4f660ed2,0.14
36cf0e10-a86a-5450-a5cb-81cda1583fd0,0.15
36dc8d1e-3d14-5a82-acc7-d634a2c7252f,0.21
36e54342-9148-5702-9954-82679255a967,0.14
36ee4f74-ec2c-5b86-a705-463cdc916a5a,0.29
370854ac-58ce-522f-83cc-627330dae580,0.41
37093348-1bfd-5a17-8666-492060ee05d8,0.35
370ae64d-ba54-59ce-8d1b-f5dfba7d55bf,0.14
3710898a-0419-540d-b581-80c53dd5c1c5,0.18
37124ea4-01e6-5684-adbb-9518d7aad67b,0.12
371dfb77-28f1-5fb1-96e6-acec86ff9544,0.22
37275269-7f33-5efd-96f4-83af7e066541,0.3
373e4015-22b5-5ce7-a931-0904018dff9f,5.03
374c3dda-092a-5c98-9839-fe5264f13d07,7.76
375c7310-ac15-5a9e-a94a-51e76b33da86,0.21
3768fb1e-1ac5-5a14-9225-52500d1bd68b,0.21
376e02a9-551a-5777-ac66-a46b14eccfff,0.15
3776b2f7-2adb-56ea-a50d-03a26991e5f3,0.78
377997c2-257c-5a3a-879d-5025530d8a3b,2
3784a117-140b-558f-b33b-8022be8eec28,0.4
378ab108-aaeb-5b72-8b76-71dfc1c494ff,1.73
378dc6bf-e3e4-566c-b04d-6beaaa53aa9b,0.18
378f9ebe-a6a3-5272-ad97-e79b2d7eaed9,0.3
3792b8bd-8352-5503-b1df-eaf5efc37903,1
37930c6b-e66b-5819-aec9-b992ef892c36,0.18
379cae36-b52f-5165-b6d6-bcbfce6f4ac9,0.63
379fd7c8-7aaa-5500-ac2f-492287b7e0f0,0.27
37a265d9-88ff-5975-92f1-3c5bc05baf9c,1.58
37a41f41-da15-5d5f-a1b1-fa0144d6d15c,0.13
37be40e8-485d-541d-a823-e0b64e12c9ad,0.42
37c07c6e-699c-5a9a-8419-0b0631b4b113,0.15
37c2ad54-6a26-57e5-8c46-2409a6c08dd6,0.18
37c4cd68-8f6a-54f9-9949-9b1bb3298dda,0.16
37cc4841-aff0-59f4-9639-c926defa9df7,0.16
37d950a8-aa0b-561d-bc49-5978a4582772,0.25
37df4abb-48b3-5079-b20d-05ae85c0e720,0.42
37e3fcb3-0e35-532f-8935-d3a588a86909,0.2
37ec3497-a72c-5980-8660-92884bc97556,0.91
37edea75-e5c7-5cab-8622-c119c2db6c51,1.02
37f42995-7052-5502-ba2d-27e6cf7e9629,0.19
37fec11f-179b-58fe-b329-aa4410356cef,6.22
3801ac1c-67f8-5575-9395-00be21dcb917,0.14
3802296f-16e4-59ff-9098-55807feec21e,0.58
3805d6a2-1bf7-5004-87c5-83026a539af0,0.22
38190cd4-6cd6-5229-8b65-e68ff34cfadf,0.17
382cedef-56ea-5bc7-b133-79b32edc979b,2.59
382e4d68-91f2-5714-8158-0b90e1455f58,0.25
383614c2-c1f8-506f-b580-155d9c16ee13,0.15
383d7160-1067-5e89-9fc4-be49fea410ad,0.12
383f4cdc-2862-5903-83ad-d1710b3e8e01,0.24
3845881d-d7d0-54ca-b3b4-ebe15af19e7c,0.15
384ad5c4-dde9-5baa-bea3-130e4e631aa3,0.13
384ea726-b11d-5b28-b68a-b6cac438175a,0.12
385c97e2-ec84-51d2-9e3c-90675c493506,0.18
38623500-0013-5700-918a-376d9e874d67,0.16
3862c70c-0d1b-5ee2-bdc2-39ce53c863e1,0.21
386dad9e-de9c-5ea3-8091-5d01afbcfd6d,0.25
387285f5-8c7b-5cf3-8762-69510361ce21,0.57
387e10ae-84bd-5f02-a5c8-3560537d68ac,2.38
38873c1c-68c6-501e-9183-4a11c82f46b8,0.15
3892f6e1-f7e7-5c85-b064-2e04efc93c13,1.49
389ca6ee-f614-5433-bbd7-35e7d17e06ed,1.03
38df593c-aece-5167-8a35-7a7509a2c9b3,3.14
38dfba40-7416-50bf-b97f-3b5ddc6fe21d,0.15
38f7e235-c780-5746-aa04-defbbe14b963,1.33
39028f6b-6011-5f15-8444-e29e2395f149,0.28
390d3743-93d0-52f3-9b06-e8293fbe6be2,0.13
3929b4f9-b154-5ebf-a778-00d322aa89f9,20
3936ba56-80b4-5ee2-8a66-11cf7c8593a3,0.13
393c0560-746f-5b99-9f6d-f6743ab49242,0.19
393c227f-06ae-54ff-ad4a-134660880945,0.14
