Date,Adj Close,Close,High,Low,Open,Volume,Buy,Sell
2020-02-06,96.02609252929688,101.97000122070312,103.3499984741211,101.6500015258789,103.18000030517578,487900,,
2020-02-07,95.10320281982422,100.98999786376952,101.66000366210938,99.87000274658205,100.83000183105467,794300,,
2020-02-10,96.69470977783205,102.68000030517578,102.68000030517578,100.12999725341795,100.13999938964844,481800,,
2020-02-11,97.74000549316406,103.79000091552734,105.37999725341795,103.5,103.8499984741211,572100,,
2020-02-12,98.34270477294922,104.43000030517578,105.1999969482422,104.05999755859376,105.0,608600,,
2020-02-13,99.44450378417967,105.5999984741211,106.22000122070312,103.08999633789062,103.66000366210938,613100,,
2020-02-14,100.8005599975586,107.04000091552734,107.06999969482422,105.54000091552734,105.79000091552734,433500,,
2020-02-18,99.30323791503906,105.4499969482422,106.97000122070312,104.12000274658205,106.5999984741211,706000,,
2020-02-19,100.30145263671876,106.51000213623048,107.44000244140624,105.9499969482422,106.2699966430664,312700,,
2020-02-20,100.71580505371094,106.9499969482422,108.12999725341795,103.77999877929688,106.01000213623048,591000,,
2020-02-21,97.9942626953125,104.05999755859376,106.0999984741211,102.62000274658205,106.0,692900,,104.05999755859376
2020-02-24,89.3587875366211,94.88999938964844,97.45999908447266,93.41999816894533,94.83999633789062,1389500,,
2020-02-25,79.84751892089844,84.79000091552734,95.5500030517578,83.80000305175781,95.5,1949900,,
2020-02-26,77.75694274902344,82.56999969482422,88.44999694824219,82.5,86.08000183105469,1913400,,
2020-02-27,67.65238952636719,71.83999633789062,80.80000305175781,71.68000030517578,77.5999984741211,2714800,,
2020-02-28,63.43354797363281,67.36000061035156,68.88999938964844,62.02999877929688,65.27999877929688,3375900,,
2020-03-02,72.67172241210938,77.16999816894531,77.36000061035156,66.5,68.0,2304600,77.16999816894531,
2020-03-03,66.22101593017578,70.31999969482422,79.80000305175781,68.29000091552734,77.61000061035156,2624700,,70.31999969482422
2020-03-04,73.04839324951172,77.56999969482422,77.69999694824219,71.0,73.79000091552734,1390400,,
2020-03-05,64.43174743652344,68.41999816894531,72.48999786376953,66.05000305175781,71.9800033569336,2203600,,
2020-03-06,59.22409439086914,62.88999938964844,64.26000213623047,58.02999877929688,62.31999969482422,2503900,,
2020-03-09,42.38633346557617,45.0099983215332,51.27999877929688,43.56999969482422,49.369998931884766,3545400,,
2020-03-10,49.44915390014648,52.5099983215332,52.52000045776367,44.59000015258789,49.93999862670898,3497400,,
2020-03-11,41.28455352783203,43.84000015258789,48.66999816894531,41.900001525878906,47.65999984741211,4054200,,
2020-03-12,29.84276962280273,31.690000534057617,40.27000045776367,31.14999961853028,33.11000061035156,5820300,,
2020-03-13,38.36523818969727,40.7400016784668,40.95000076293945,32.08000183105469,36.7599983215332,4521500,,
2020-03-16,23.410892486572266,24.86000061035156,31.8799991607666,24.850000381469727,27.61000061035156,7340800,,
2020-03-17,24.55978012084961,26.07999992370605,27.59000015258789,22.0,25.170000076293945,5812300,,
2020-03-18,18.137325286865234,19.26000022888184,22.76000022888184,16.510000228881836,22.049999237060547,8384100,,
2020-03-19,18.947195053100582,20.1200008392334,21.600000381469727,17.5,18.6200008392334,5990500,,
2020-03-20,16.828346252441406,17.8700008392334,21.950000762939453,17.600000381469727,21.420000076293945,6038500,,
2020-03-23,14.125640869140623,15.0,17.34000015258789,14.25,17.34000015258789,13300200,,
2020-03-24,19.05636978149414,20.06999969482422,20.190000534057617,17.299999237060547,17.329999923706055,10131700,20.06999969482422,
2020-03-25,21.2212142944336,22.350000381469727,24.88999938964844,19.26000022888184,20.82999992370605,15124000,,
2020-03-26,25.07616424560547,26.40999984741211,26.75,23.01000022888184,23.100000381469727,9408300,,
2020-03-27,22.996776580810547,24.21999931335449,26.46999931335449,22.51000022888184,23.700000762939453,7398800,,
2020-03-30,24.34505271911621,25.63999938964844,25.89999961853028,22.76000022888184,24.290000915527344,7657800,,
2020-03-31,22.27515411376953,23.459999084472656,25.43000030517578,22.809999465942383,25.0,6874500,,
2020-04-01,18.268285751342773,19.239999771118164,20.43000030517578,18.600000381469727,20.350000381469727,8446300,,19.239999771118164
2020-04-02,19.36969757080078,20.39999961853028,20.979999542236328,18.739999771118164,18.8799991607666,7377100,,
2020-04-03,18.20182609558105,19.170000076293945,20.57999992370605,18.309999465942383,19.89999961853028,6655000,,
2020-04-06,22.512527465820312,23.709999084472656,24.1299991607666,21.86000061035156,22.15999984741211,12382700,23.709999084472656,
2020-04-07,23.00626373291016,24.229999542236328,27.600000381469727,24.15999984741211,27.350000381469727,12435400,,
2020-04-08,26.39596176147461,27.799999237060547,28.15999984741211,24.520000457763672,25.64999961853028,9560200,,
2020-04-09,29.77616500854492,31.36000061035156,32.31999969482422,29.65999984741211,30.229999542236328,14110900,,
2020-04-13,26.718793869018555,28.13999938964844,31.790000915527344,27.100000381469727,31.75,9226200,,
2020-04-14,27.658796310424805,29.1299991607666,30.700000762939453,28.09000015258789,30.700000762939453,8871500,,
2020-04-15,24.33555793762207,25.6299991607666,26.5,25.14999961853028,26.39999961853028,8353500,,25.6299991607666
2020-04-16,23.091720581054688,24.31999969482422,25.89999961853028,23.57999992370605,25.86000061035156,8726300,,
2020-04-17,26.38646507263184,27.790000915527344,28.040000915527344,26.280000686645508,27.01000022888184,7637600,27.790000915527344,
2020-04-20,24.55394554138184,25.86000061035156,27.190000534057617,25.239999771118164,26.209999084472656,7481500,,
2020-04-21,22.398590087890625,23.59000015258789,24.84000015258789,23.280000686645508,24.200000762939453,7278500,,23.59000015258789
2020-04-22,23.547481536865234,24.799999237060547,25.299999237060547,24.3700008392334,25.020000457763672,4055800,,
2020-04-23,23.2816219329834,24.520000457763672,25.96999931335449,24.350000381469727,25.1200008392334,5085700,24.520000457763672,
2020-04-24,24.06020736694336,25.34000015258789,25.64999961853028,24.14999961853028,25.14999961853028,4262900,,
2020-04-27,26.547882080078125,27.959999084472656,28.1200008392334,26.049999237060547,26.11000061035156,5789200,,
2020-04-28,27.15555763244629,28.600000381469727,30.56999969482422,28.280000686645508,30.1200008392334,7532400,,
2020-04-29,29.909099578857425,31.5,32.16999816894531,30.6299991607666,30.739999771118164,6817500,,
2020-04-30,27.867685317993164,29.350000381469727,30.239999771118164,28.71999931335449,30.0,5171600,,
2020-05-01,25.256572723388672,26.600000381469727,27.63999938964844,26.200000762939453,27.18000030517578,6409300,,26.600000381469727
2020-05-04,25.01919746398925,26.350000381469727,26.450000762939453,24.86000061035156,25.64999961853028,5364500,,
2020-05-05,25.237585067749023,26.57999992370605,27.959999084472656,26.5,27.709999084472656,5643500,,
2020-05-06,24.08869361877441,25.3700008392334,27.450000762939453,25.299999237060547,27.26000022888184,4441000,,
2020-05-07,25.82626914978028,27.200000762939453,28.32999992370605,26.290000915527344,26.290000915527344,6256100,27.200000762939453,
2020-05-08,27.222028732299805,28.670000076293945,28.84000015258789,27.920000076293945,28.440000534057617,4548700,,
2020-05-11,26.063640594482425,27.450000762939453,28.190000534057617,27.040000915527344,27.790000915527344,4263500,,
2020-05-12,23.746875762939453,25.01000022888184,27.96999931335449,25.0,27.940000534057617,7292500,,25.01000022888184
2020-05-13,21.838394165039062,23.0,24.61000061035156,22.51000022888184,24.57999992370605,10805300,,
2020-05-14,23.1961669921875,24.43000030517578,24.440000534057617,21.209999084472656,22.06999969482422,11855700,,
2020-05-15,23.00626373291016,24.229999542236328,24.40999984741211,23.1200008392334,23.65999984741211,5875400,24.229999542236328,
2020-05-18,26.50040626525879,27.90999984741211,28.3799991607666,26.549999237060547,26.549999237060547,10868500,,
2020-05-19,25.047679901123047,26.3799991607666,28.14999961853028,26.3799991607666,27.63999938964844,5361500,,
2020-05-20,26.614351272583008,28.030000686645508,28.43000030517578,27.61000061035156,27.670000076293945,5346400,,
2020-05-21,26.225059509277344,27.6200008392334,28.3799991607666,27.14999961853028,27.799999237060547,3918900,,
2020-05-22,26.40545654296875,27.809999465942383,27.82999992370605,26.93000030517578,27.790000915527344,3628200,,
2020-05-26,29.49131965637207,31.059999465942383,31.690000534057617,30.299999237060547,30.34000015258789,9075900,,
2020-05-27,31.979001998901367,33.68000030517578,34.060001373291016,31.440000534057617,33.93000030517578,9098000,,
2020-05-28,31.304861068725582,32.970001220703125,34.599998474121094,32.61000061035156,34.5,5269900,,
2020-05-29,30.64970016479492,32.279998779296875,33.04999923706055,31.270000457763672,32.04999923706055,6021300,,
2020-06-01,31.74162483215332,33.43000030517578,33.83000183105469,32.08000183105469,32.5,3841100,,
2020-06-02,32.5486946105957,34.279998779296875,34.81999969482422,33.709999084472656,34.27000045776367,4477100,,
2020-06-03,35.58708190917969,37.47999954223633,37.77999877929688,35.79999923706055,36.130001068115234,10577100,,
2020-06-04,36.30868911743164,38.2400016784668,38.27999877929688,36.31999969482422,37.5,7552000,,
2020-06-05,40.2301025390625,42.369998931884766,44.0,41.63999938964844,43.810001373291016,9988100,,
2020-06-08,42.08162689208984,44.31999969482422,44.7599983215332,42.83000183105469,44.7599983215332,7714400,,
2020-06-09,40.0971794128418,42.22999954223633,43.130001068115234,41.130001068115234,41.810001373291016,5369500,,
2020-06-10,36.8214225769043,38.77999877929688,42.130001068115234,38.75,42.02000045776367,8443200,,
2020-06-11,28.864652633666992,30.39999961853028,35.16999816894531,30.3799991607666,33.790000915527344,14887800,,30.39999961853028
2020-06-12,31.33333969116211,33.0,33.720001220703125,30.65999984741211,33.54999923706055,9869000,,
2020-06-15,32.37778854370117,34.099998474121094,34.459999084472656,29.75,29.93000030517578,8310700,34.099998474121094,
2020-06-16,33.9824333190918,35.790000915527344,38.04999923706055,33.86000061035156,38.02999877929688,9051100,,
2020-06-17,32.91898727416992,34.66999816894531,36.11000061035156,34.47999954223633,36.02000045776367,4611200,,
2020-06-18,32.74808883666992,34.4900016784668,34.97999954223633,33.529998779296875,33.689998626708984,3594000,,
2020-06-19,31.61819076538086,33.29999923706055,36.18999862670898,32.70000076293945,36.0,7134000,,33.29999923706055
2020-06-22,31.846065521240234,33.540000915527344,33.880001068115234,32.349998474121094,33.0,4427200,,
2020-06-23,32.184452056884766,33.86000061035156,35.029998779296875,33.7400016784668,34.65999984741211,4887000,33.86000061035156,
2020-06-24,28.819623947143555,30.31999969482422,32.81999969482422,29.6200008392334,32.79999923706055,9919100,,30.31999969482422
2020-06-25,30.663623809814453,32.2599983215332,32.369998931884766,29.90999984741211,29.959999084472656,8174100,,
2020-06-26,27.583959579467773,29.020000457763672,31.32999992370605,29.0,30.8700008392334,10570900,,
2020-06-29,28.467937469482425,29.950000762939453,30.1200008392334,28.76000022888184,29.729999542236328,4131500,,
2020-06-30,29.74163055419922,31.290000915527344,31.729999542236328,29.729999542236328,29.770000457763672,4971900,31.290000915527344,
2020-07-01,29.950742721557617,31.51000022888184,32.16999816894531,30.90999984741211,31.479999542236328,4465100,,
2020-07-02,29.998268127441406,31.559999465942383,33.5,31.3700008392334,33.06999969482422,5313000,,
2020-07-06,31.167404174804688,32.790000915527344,33.68000030517578,32.47999954223633,33.220001220703125,4411300,,
2020-07-07,29.47548484802246,31.01000022888184,32.2599983215332,30.770000457763672,32.119998931884766,4294600,,31.01000022888184
2020-07-08,30.1978759765625,31.770000457763672,31.950000762939453,30.700000762939453,31.170000076293945,4704200,,
2020-07-09,28.68655586242676,30.18000030517578,31.850000381469727,29.190000534057617,31.729999542236328,5650800,,
2020-07-10,30.36896705627441,31.950000762939453,31.989999771118164,29.989999771118164,30.0,5795600,31.950000762939453,
2020-07-13,29.836679458618164,31.38999938964844,33.29999923706055,31.18000030517578,32.83000183105469,6403700,,
2020-07-14,30.67313575744629,32.27000045776367,32.38999938964844,30.61000061035156,31.020000457763672,5064100,,
2020-07-15,32.29851150512695,33.97999954223633,34.22999954223633,33.02000045776367,34.0,5975600,,
2020-07-16,31.842269897460938,33.5,34.06999969482422,32.88999938964844,33.20000076293945,3390500,,
2020-07-17,31.861268997192383,33.52000045776367,33.84000015258789,32.93000030517578,33.79999923706055,2587400,,
2020-07-20,31.861268997192383,33.52000045776367,33.900001525878906,32.95000076293945,33.279998779296875,2562000,,
2020-07-21,32.83079528808594,34.540000915527344,35.08000183105469,34.06999969482422,34.16999816894531,3286000,,
2020-07-22,33.29655075073242,35.029998779296875,35.13999938964844,34.0099983215332,34.08000183105469,2833900,,
2020-07-23,33.134971618652344,34.86000061035156,35.5,34.119998931884766,34.95000076293945,2700400,,
2020-07-24,32.50763320922852,34.20000076293945,34.880001068115234,33.97999954223633,34.5099983215332,2313100,,34.20000076293945
2020-07-27,32.55515670776367,34.25,34.36000061035156,33.029998779296875,34.36000061035156,2287700,,
2020-07-28,32.59317398071289,34.290000915527344,34.810001373291016,33.779998779296875,33.970001220703125,1901900,34.290000915527344,
2020-07-29,34.48469924926758,36.27999877929688,36.36000061035156,34.29999923706055,34.29999923706055,2692100,,
2020-07-30,33.33456802368164,35.06999969482422,35.2400016784668,33.790000915527344,34.689998626708984,3061500,,
2020-07-31,33.239524841308594,34.970001220703125,35.41999816894531,33.599998474121094,35.41999816894531,3327300,,
2020-08-03,33.429622650146484,35.16999816894531,35.599998474121094,34.720001220703125,35.36000061035156,1905100,,
2020-08-04,33.372596740722656,35.11000061035156,35.38999938964844,34.650001525878906,34.97999954223633,1619500,,
2020-08-05,34.684303283691406,36.4900016784668,36.72999954223633,35.7400016784668,35.75,3014900,,
2020-08-06,34.87440490722656,36.68999862670898,36.88999938964844,35.97999954223633,36.45000076293945,1823900,,
2020-08-07,36.19563293457031,38.08000183105469,38.130001068115234,36.04999923706055,36.31999969482422,2662400,,
2020-08-10,36.27166366577149,38.15999984741211,38.7400016784668,37.869998931884766,38.72999954223633,3246500,,
2020-08-11,36.661380767822266,38.56999969482422,40.380001068115234,38.310001373291016,39.560001373291016,5223000,,
2020-08-12,36.85148239135742,38.77000045776367,40.119998931884766,38.11000061035156,40.06999969482422,2841900,,
2020-08-13,36.262168884277344,38.150001525878906,38.9900016784668,37.77999877929688,38.400001525878906,2622700,,38.150001525878906
2020-08-14,36.35722351074219,38.25,38.86000061035156,37.59999847412109,37.81999969482422,1639700,,
2020-08-17,35.929481506347656,37.79999923706055,38.31999969482422,37.720001220703125,38.06999969482422,1830500,,
2020-08-18,35.41619873046875,37.2599983215332,38.0,36.900001525878906,37.880001068115234,2335000,,
2020-08-19,34.94094467163086,36.7599983215332,37.91999816894531,36.470001220703125,37.45000076293945,2134900,,
2020-08-20,34.817386627197266,36.630001068115234,36.84999847412109,35.540000915527344,35.7599983215332,1858200,,
2020-08-21,34.57975769042969,36.380001068115234,36.97999954223633,36.02999877929688,36.43999862670898,1267300,,
2020-08-24,36.376220703125,38.27000045776367,38.27999877929688,36.59999847412109,37.09999847412109,2143000,38.27000045776367,
2020-08-25,36.85148239135742,38.77000045776367,39.09999847412109,38.040000915527344,39.0,2016300,,
2020-08-26,36.56632995605469,38.470001220703125,38.7599983215332,38.02999877929688,38.75,1585700,,
2020-08-27,38.08715438842773,40.06999969482422,40.59999847412109,38.540000915527344,38.540000915527344,3557700,,
2020-08-28,38.914093017578125,40.93999862670898,41.060001373291016,39.84000015258789,40.75,2611400,,
2020-08-31,37.56437683105469,39.52000045776367,40.88999938964844,39.52000045776367,40.88999938964844,2710400,,
2020-09-01,38.03963088989258,40.02000045776367,40.20000076293945,38.810001373291016,39.34000015258789,2074100,,
2020-09-02,39.77906799316406,41.84999847412109,42.130001068115234,39.84000015258789,40.31999969482422,4110700,,
2020-09-03,37.38378143310547,39.33000183105469,42.77999877929688,38.5,42.02000045776367,5231900,,39.33000183105469
2020-09-04,37.06060028076172,38.9900016784668,40.75,36.9900016784668,40.68999862670898,4797700,,
2020-09-08,34.42766189575195,36.220001220703125,37.75,35.88999938964844,37.75,3294600,,
2020-09-09,35.76789474487305,37.630001068115234,38.369998931884766,36.79999923706055,37.25,2315300,,
2020-09-10,34.21855163574219,36.0,38.59999847412109,35.7599983215332,38.25,2440400,,
2020-09-11,34.23755645751953,36.02000045776367,36.54999923706055,35.189998626708984,36.369998931884766,1884500,,
2020-09-14,36.08156204223633,37.959999084472656,38.59000015258789,36.810001373291016,36.81999969482422,2476200,37.959999084472656,
2020-09-15,35.644325256347656,37.5,38.75,37.31999969482422,38.61000061035156,1989200,,
2020-09-16,36.38573455810547,38.27999877929688,39.560001373291016,37.630001068115234,37.630001068115234,2649100,,
2020-09-17,35.26412582397461,37.09999847412109,37.70000076293945,36.2400016784668,36.869998931884766,2626000,,37.09999847412109
2020-09-18,34.3896484375,36.18000030517578,37.36000061035156,35.79999923706055,37.310001373291016,2031400,,
2020-09-21,32.098915100097656,33.77000045776367,34.36000061035156,32.54999923706055,34.0,4467400,,
2020-09-22,31.115657806396484,32.689998626708984,34.29999923706055,32.099998474121094,33.70000076293945,3006900,,
2020-09-23,29.18341827392578,30.65999984741211,33.77000045776367,30.64999961853028,33.099998474121094,3571700,,
2020-09-24,29.33571434020996,30.81999969482422,32.13999938964844,29.670000076293945,30.61000061035156,3600900,,
2020-09-25,30.287553787231445,31.81999969482422,32.060001373291016,30.020000457763672,30.309999465942383,3172400,31.81999969482422,
2020-09-28,32.37208557128906,34.0099983215332,34.72999954223633,32.93000030517578,32.97999954223633,3833100,,
2020-09-29,31.28697967529297,32.869998931884766,33.88999938964844,32.2599983215332,33.88999938964844,2828100,,
2020-09-30,32.238826751708984,33.869998931884766,34.810001373291016,33.08000183105469,33.09000015258789,3608700,,
2020-10-01,32.62907791137695,34.279998779296875,35.13999938964844,33.47999954223633,34.47999954223633,2175400,,
2020-10-02,33.35247802734375,35.040000915527344,35.66999816894531,32.349998474121094,32.369998931884766,4356700,,
2020-10-05,35.08483123779297,36.86000061035156,37.16999816894531,35.869998931884766,35.97999954223633,3381200,,
2020-10-06,34.07587814331055,35.79999923706055,38.56999969482422,35.529998779296875,37.5099983215332,5006700,,
2020-10-07,35.73208236694336,37.540000915527344,38.09999847412109,36.790000915527344,37.18999862670898,3217700,,
2020-10-08,37.23598098754883,39.119998931884766,39.41999816894531,38.040000915527344,38.220001220703125,2842300,,
2020-10-09,37.32165145874024,39.209999084472656,39.91999816894531,38.470001220703125,39.77000045776367,3149000,,
2020-10-12,38.59712600708008,40.54999923706055,40.88999938964844,39.2400016784668,39.540000915527344,2810900,,
2020-10-13,36.55065155029297,38.400001525878906,40.58000183105469,37.9900016784668,40.5099983215332,3506200,,38.400001525878906
2020-10-14,35.4560432434082,37.25,38.81999969482422,37.119998931884766,38.63999938964844,2524200,,
2020-10-15,36.28415298461914,38.119998931884766,38.22999954223633,36.02999877929688,36.02999877929688,2724700,,
2020-10-16,36.38885116577149,38.22999954223633,38.97999954223633,37.7400016784668,38.43999862670898,2427400,38.22999954223633,
2020-10-19,34.82783126831055,36.59000015258789,38.7400016784668,36.400001525878906,38.59999847412109,2496300,,36.59000015258789
2020-10-20,35.70352554321289,37.5099983215332,38.77999877929688,37.15999984741211,37.15999984741211,3003300,,
2020-10-21,35.53219223022461,37.33000183105469,38.2599983215332,37.18000030517578,37.470001220703125,2025000,37.33000183105469,
2020-10-22,37.3311653137207,39.220001220703125,39.400001525878906,37.130001068115234,37.27999877929688,2595500,,
2020-10-23,37.88323974609375,39.79999923706055,40.38999938964844,38.880001068115234,39.7400016784668,2254600,,
2020-10-26,35.427490234375,37.220001220703125,38.43999862670898,36.130001068115234,38.43999862670898,3652400,,37.220001220703125
2020-10-27,33.333438873291016,35.02000045776367,37.27999877929688,35.0,37.11000061035156,2947700,,
2020-10-28,30.99191665649414,32.560001373291016,33.79999923706055,31.959999084472656,33.20000076293945,3686600,,
2020-10-29,31.724828720092773,33.33000183105469,34.04999923706055,31.1299991607666,32.58000183105469,3336400,,
2020-10-30,31.99134635925293,33.61000061035156,33.83000183105469,32.04999923706055,32.869998931884766,2744400,33.61000061035156,
2020-11-02,33.828392028808594,35.540000915527344,35.93000030517578,34.060001373291016,34.720001220703125,3008400,,
2020-11-03,36.04618453979492,37.869998931884766,38.83000183105469,36.90999984741211,36.90999984741211,5014600,,
2020-11-04,34.799278259277344,36.560001373291016,38.4900016784668,35.029998779296875,36.90999984741211,4435700,,
2020-11-05,37.24550628662109,39.130001068115234,39.880001068115234,37.52000045776367,37.560001373291016,5234500,,
2020-11-06,36.37932968139648,38.220001220703125,39.77999877929688,37.88999938964844,39.5099983215332,2432800,,
2020-11-09,44.63178253173828,46.88999938964844,48.93000030517578,44.52000045776367,44.52000045776367,10290300,,
2020-11-10,45.83110809326172,48.150001525878906,48.47999954223633,45.95000076293945,46.900001525878906,2940700,,
2020-11-11,45.06010437011719,47.34000015258789,49.02000045776367,46.54999923706055,49.02000045776367,2807100,,
2020-11-12,42.88039779663086,45.04999923706055,45.93999862670898,43.7599983215332,45.900001525878906,3218500,,45.04999923706055
2020-11-13,44.89830780029297,47.16999816894531,47.709999084472656,45.880001068115234,45.93999862670898,2178600,,
2020-11-16,48.00130081176758,50.43000030517578,50.5,48.959999084472656,50.31999969482422,3191600,50.43000030517578,
2020-11-17,47.76333618164063,50.18000030517578,50.43000030517578,47.810001373291016,48.880001068115234,2177200,,
2020-11-18,46.48786926269531,48.84000015258789,51.95000076293945,48.79999923706055,50.72999954223633,2780200,,
2020-11-19,46.95427322387695,49.33000183105469,49.369998931884766,47.16999816894531,48.13999938964844,2154200,,
2020-11-20,45.70735931396485,48.02000045776367,49.09999847412109,47.790000915527344,48.7400016784668,1552700,,
2020-11-23,48.04889297485352,50.47999954223633,50.93999862670898,49.08000183105469,49.470001220703125,2514700,,
2020-11-24,53.00796890258789,55.68999862670898,55.720001220703125,52.70000076293945,52.810001373291016,3596000,,
2020-11-25,52.21795272827149,54.86000061035156,55.0,53.09999847412109,54.70000076293945,2453000,,
2020-11-27,51.58021545410156,54.18999862670898,54.9900016784668,53.81999969482422,54.93999862670898,1021800,,
2020-11-30,48.810359954833984,51.27999877929688,53.91999816894531,50.810001373291016,53.43000030517578,2221200,,
2020-12-01,50.87585067749024,53.45000076293945,54.61000061035156,53.18000030517578,53.720001220703125,2361400,,
2020-12-02,52.30361557006836,54.95000076293945,55.119998931884766,52.81999969482422,52.869998931884766,1627000,,
2020-12-03,52.360721588134766,55.0099983215332,55.880001068115234,54.13999938964844,54.900001525878906,2227600,,
2020-12-04,54.37863159179688,57.130001068115234,57.25,55.79999923706055,55.84999847412109,1894200,,
2020-12-07,53.09364700317383,55.77999877929688,56.31999969482422,55.119998931884766,56.290000915527344,1751400,,
2020-12-08,53.217384338378906,55.90999984741211,56.27999877929688,54.43000030517578,54.86000061035156,1297100,,
2020-12-09,52.93183517456055,55.61000061035156,56.84999847412109,54.93000030517578,56.709999084472656,2239700,,
2020-12-10,53.27449417114258,55.970001220703125,56.09999847412109,54.0,54.459999084472656,1440100,,
2020-12-11,51.84673309326172,54.470001220703125,54.84999847412109,53.150001525878906,54.2599983215332,1870100,,54.470001220703125
2020-12-14,50.12389755249024,52.65999984741211,56.33000183105469,52.650001525878906,56.20000076293945,1956000,,
2020-12-15,52.72241973876953,55.38999938964844,55.83000183105469,53.20000076293945,53.97999954223633,1780500,55.38999938964844,
2020-12-16,52.98894500732422,55.66999816894531,55.83000183105469,54.90999984741211,55.77999877929688,1184900,,
2020-12-17,53.44581985473633,56.150001525878906,56.36000061035156,55.2400016784668,55.95000076293945,1295800,,
2020-12-18,52.25602722167969,54.900001525878906,56.4900016784668,53.77000045776367,56.20000076293945,2546600,,54.900001525878906
2020-12-21,53.874149322509766,56.59999847412109,57.20000076293945,53.84000015258789,56.0,5260200,56.59999847412109,
2020-12-22,52.33859634399414,54.90999984741211,56.91999816894531,54.880001068115234,56.81999969482422,1946600,,54.90999984741211
2020-12-23,54.89309310913086,57.59000015258789,58.400001525878906,55.650001525878906,55.68000030517578,3101200,57.59000015258789,
2020-12-24,54.96934509277344,57.66999816894531,58.02999877929688,56.40999984741211,57.959999084472656,1054900,,
2020-12-28,55.81766891479492,58.560001373291016,59.84000015258789,58.0,59.150001525878906,2047500,,
2020-12-29,55.18857955932617,57.900001525878906,59.34999847412109,57.709999084472656,59.34999847412109,1767000,,
2020-12-30,55.970176696777344,58.720001220703125,59.18999862670898,58.13999938964844,58.34000015258789,1248500,,
2020-12-31,57.95276641845703,60.79999923706055,60.959999084472656,57.880001068115234,58.52000045776367,1896500,,
2021-01-04,55.60797119140625,58.34000015258789,61.619998931884766,56.869998931884766,61.619998931884766,3256700,,58.34000015258789
2021-01-05,56.35143661499024,59.119998931884766,59.79999923706055,57.41999816894531,58.119998931884766,1943500,,
2021-01-06,63.509742736816406,66.62999725341797,68.18000030517578,61.52999877929688,61.52999877929688,5332000,66.62999725341797,
2021-01-07,66.54082489013672,69.80999755859375,71.51000213623047,69.31999969482422,69.77999877929688,3066900,,
2021-01-08,66.04518127441406,69.29000091552734,70.68000030517578,66.63999938964844,70.5999984741211,2960500,,
2021-01-11,66.88397979736328,70.16999816894531,70.44000244140625,66.81999969482422,67.5199966430664,2146900,,
2021-01-12,68.98094940185547,72.37000274658203,73.11000061035156,70.70999908447266,71.0,2927000,,
2021-01-13,68.6092300415039,71.9800033569336,72.63999938964844,70.41999816894531,71.87000274658203,2111600,,
2021-01-14,69.5433349609375,72.95999908447266,73.80000305175781,71.7699966430664,72.63999938964844,2468200,,
